text,likes,replies,date,sentiment
"Also, I won’t stop saying this. The whole “____ cut off women’s breast” is obviously a lie bc … it’s not like cutting off a limb. It’s not easy to cut off at all. I get that the idea they are going for is some twisted misogynist disgust at women’s sexuality …
But anatomically and physically it is so hard to do and would be very awkward. It’s clearly made up bc it just doesn’t make sense as being that possible to achieve.",0,0,2024-09-30T06:13:48Z,
"The Israeli air force getting their Intel from a WhatsApp group and having no superior to turn to for orders.
Meanwhile, Benny Morris: The Israeli military is not at all disorganized or ragtag, ESPECIALLY the air force!",0,0,2024-03-20T22:13:19Z,
40:00 It's so uncomfortable listening to them lie. Lies after lies.,0,0,2024-06-23T09:53:30Z,
Return our abducted child and daughters - immediately.,0,0,2023-10-19T15:39:19Z,
"wow, so much access to these videos and cams that Israel has for some reason. And all the cameras for some reason they didn't see the 'terrorists' coming in. seems to me like Israel doesn't care about its own people and used them just to have an excuse to kill more Palestinians.",0,0,2023-11-16T04:29:51Z,
This person is completely stupid. There is no genocide of any kind.,1,0,2024-10-17T17:53:26Z,
"IDF was kind enough to put up one of those ""Pardon our Dust"" signs the day before.",1,0,2024-07-11T13:48:00Z,
No wonder d idf cry when they see hamas,0,0,2024-10-03T11:52:50Z,
Our work now ..is making that video going viral.... good luck dear humanity we can do it together....I believe that we can do it together 💓,2,0,2024-10-11T23:11:46Z,
All off this is because off Hamas !!!,0,2,2024-10-05T15:34:44Z,
Palestine 🇵🇸 has a right to resist the occupation by ANY means necessary.,265,24,2024-03-20T11:52:59Z,
It really hurt me that the world only talk about Palestinians like it all started on Oct 7😢 in reality 99% of Palestinians only knows Isreal for killing their People,0,0,2024-10-03T10:28:29Z,
So much suffering. May G-D bring peace to all people! May the slaughter of Gaza end and all humanity find peace in our hearts. I'm glad I watched it because it's good to have a better idea of what's going on. It's an incredibly disturbing and heartbreaking watch. Very good journalism. If a person is not disturbed by what has happened and is still happening they have lost part of their humanity.,0,0,2024-03-21T03:49:37Z,
The fact that Al Jazeera supports Hamas should not go unnoticed. They need to investigate Al Jazeera for misinformation,1,0,2024-03-21T09:20:04Z,
"It's the time of truths, Western media was always biased toward Israeli.....",0,0,2024-04-18T19:48:03Z,
"CNN stop playing with us,we knew since day one how you sides with the Zionist.",1,0,2023-11-16T18:44:50Z,
Free Palestine,1,0,2024-10-04T17:23:38Z,1
More people need to see this!!,4,0,2024-10-04T18:59:39Z,
"Stating the horrors of what the Isreali (and other foreigners) people had to endure and at the same time mentioning ""well but this and that was untrue"" just states that your journalism is really really bad. You could have made two separate videos, one of the suffering and one about untrue statements... This just proves to me that you want to sugarcoat what happened. I'm neither for nor against any of the involving parties but I mention unfairness and corruption when I see it... Be more neutral thats your job!",4,0,2024-07-26T11:35:12Z,
Remember all  under 40s in israel are idf reserved. So they killed idf not just ordinary citizen.,0,1,2024-03-22T00:44:40Z,
"If you invade my country and try to expel my nation, I must resist till the end...",1,0,2024-03-31T00:59:37Z,
🇮🇱needs to stop,0,0,2024-09-03T06:14:03Z,
"All the descriptions from these monsters about babies being beheaded and put in ovens is a lie but, that is what they have done in Gaza!",2,1,2024-05-06T11:38:54Z,
"As a Muslim. And  one who respects our creators' laws.  I totally and many others totally condemn this attack.  We are told to leave unarmed civilians not to hold them as hostages ,nor attack women and children, in fact not to attack any non combatants and fight only those who are fighting you.",0,0,2024-07-06T09:31:20Z,
A journalist doing one-sided reporting is not a pimp. The money he would have got by doing one-sided reporting is more than he would have got by pimping his women. Pimp media,0,0,2024-07-13T14:22:50Z,
Islam . Religion of peace 😂😂😂😂😂,12,6,2024-03-20T10:09:25Z,
"Soooooo, I guess cnn u believe the terrorists HAMAS....
of course u do....
I STAND WITH ISRAEL...!!!
and so does GOD....",0,0,2023-11-16T09:15:11Z,
This is mind boggling,0,0,2024-10-03T16:28:09Z,
"CNN you are going to lose a lot of viewers, and support for your crusade to run america by demonizing the palistinians. Because people see these reports as just support for Israeli's massacre of the civilians in gaza city.",0,1,2023-12-06T17:04:45Z,
"As an American, I would say there is no difference between Zionism and Nazism",7,0,2024-10-06T00:47:55Z,
Praising someone for creating and spraeding lies!,0,0,2024-04-28T17:13:13Z,
please do not EVER delete this video,1,0,2024-10-11T13:14:25Z,
Gazans targeted Israeli civilians and feel that they are the ones targeted. Pathetic mentality,0,0,2024-11-04T03:35:32Z,
When hamas militants attack on israel ....  the wellwisher (fools) of the hamas from allover the world on social media said it was a 'happy october 2023' and celebrating...... and now look at the results....  innocent lives were lost on both the sides .... ... Hell and Heaven are exist on earth .. ....we are responsible for our own destruction ...... i wish and pray for the world peace.. .. 🍁🍂🍂,0,0,2023-10-21T21:18:49Z,
"Wow. From the comments I can see what kind of people watch CNN. Sad state of this country when Americans no longer have any trace of compassion. And don't tell me about Oct 7. Gaza has gone thru that a thousand times over. And if you think that's fair or justified, you are beyond hope. We have definitely ended as an ideal example for the world. Good luck people in the continual collapse.....and keep watching CNN....and I'm sure you'll vote for more. Whether you vote blue or red you'll remain braindead.",0,0,2024-08-18T11:51:09Z,1
😅😅😅pay back is a bxtch they will be no buildings left standing at the end . good luck to isreal,0,0,2023-10-11T10:17:51Z,
Stop watching CNN guys it's so bias,0,0,2023-11-03T16:35:00Z,
"hamas claimed the death.
hamas is the culprit.
If your family was killed by armed terrorists while enjoying the festival, would you just sit back and do nothing? You have to take revenge.
You have to understand Israel..",1,3,2024-10-11T05:46:44Z,
Your doccumentary is lie,1,1,2024-06-23T17:01:39Z,
This truth needs to be rised to world .,22,1,2024-03-26T00:29:24Z,
"This was a total chaos and a total failure by the Israeli forces. I don't condone what Hamas did but it was nothing compared to the attacks against Palestinians for many, many years.They did what they had to do and unfortunately many innocent people paid the price, My heart is with the Gaza people, today and forever. Long live Palestina. I stand with you 🇵🇷🇵🇸",1,0,2024-03-27T10:04:46Z,
Brilliant investigative journalism,27,2,2024-03-20T14:07:20Z,
Need proof? Idiots,0,0,2023-11-19T07:35:38Z,
Who stand with weak people is real warrior. Otherwise everyone stands with powerful side.,1,0,2024-10-11T11:26:42Z,
LOVE ISRAEL,1,0,2024-08-02T05:56:25Z,
You can help just by liking the video and share it to reach as many people as possible,0,0,2024-10-21T20:45:00Z,
This is pro hamas channel..,24,0,2024-09-25T13:37:15Z,
When he reported at first no tear and  here he has some crocodile tears.,0,0,2024-03-26T07:15:45Z,
Occupiers and victims just doesnt match wake up people,1,0,2023-11-16T04:08:46Z,
"Same time hamas still shooting rockets toward israel and beating up Gazans for leaving from dangerous areas or asking and taking humanitarian aid. And UNRWA turned to be an actual money Caw for hamas, and as it turns out, the unrwa workers were big part of hamas on October 7th massacre.",12,1,2024-01-31T02:08:28Z,
How many Israelis were killed by friendly fires?,0,0,2023-11-16T05:46:43Z,
continue watching and watching 😢,0,0,2024-10-06T04:25:16Z,
You see none of this footage in US news.  We're funding warcrimes.,1,0,2024-10-14T22:16:45Z,
You don't need to be a Muslim for this you need to a human and have humanity in you,2,2,2024-10-17T20:22:03Z,
Israel has made itself unreliable narrator when it chose to exaggerate the tragedy. It's not other people's fault when every statement Israel made is scrutinize after Israel has been caught lying. Public would've been more sympathize with Israeli victims if it's not for continuous lies by its own government.,0,0,2024-06-12T12:25:41Z,
"Stop trusting western media and Israeli propaganda. If you believe in humanity, good things will come to you. Thank you Al Jazeera for the true journalism. I love Al Jazeera.",2,0,2024-03-21T03:17:46Z,
Yes definitely ongoing and you will see how IDF engineers false evidence and how they recreate 3D scenes on ground in Al shifa,3,0,2023-11-16T02:55:21Z,
"It’s a shame, May Allah give them hell  here and here after",0,0,2023-10-11T20:56:45Z,
"From the River to the Sea 🇵🇸, from Brasil 🇧🇷
I wish only the best for the people who are victims of the fascist state of Israel",0,0,2024-10-06T19:02:37Z,
"It's been over a year now and ur still ""investigating"".🤔",0,0,2024-10-20T00:37:19Z,
"Please, share this, tell about this to all of your friends, family and acquaintances. Stay safe.",1,0,2024-10-04T09:37:42Z,
#israelwarcrimer,0,0,2023-12-24T06:11:07Z,
"The Zionist lies debunked once again; No tunnel was found under the al-Shifa hospital

The massive public demonstrations in the world are forcing the hands of the Western governments one by one to state the truth and call Israel what it is, a criminal, Zionism, racist, apartheid, fascist, and occupying regime that does not see Palestinians as humans, but as their officials have said it numerously, they see Palestinians as “Human looking animals",0,0,2023-11-18T03:24:39Z,
